date,year,month,day,tavg,tmin,tmax,wdir,wspd,humidity,uvindex,sunrise,sunset,durationday,season,wdirn
2018-11-15,2018,11,15,12.4,8.3,14.7,SSE,8.8,91.1,3,07:18:19,16:11:14,532,fall,149.0
2018-11-16,2018,11,16,10.3,8.9,11.4,ESE,10.4,94.7,1,07:20:02,16:09:53,529,fall,115.0
2018-11-17,2018,11,17,8.7,6.8,11.7,East,17.0,82.6,2,07:21:44,16:08:35,526,fall,89.0
2018-11-18,2018,11,18,7.3,3.7,11.4,ENE,16.5,73.7,2,07:23:25,16:07:20,523,fall,65.0
2018-11-19,2018,11,19,6.8,4.6,8.2,ENE,21.5,74.2,1,07:25:06,16:06:06,521,fall,64.0
2018-11-20,2018,11,20,4.3,2.5,5.3,ENE,19.9,86.9,0,07:26:46,16:04:56,518,fall,58.0
2018-11-21,2018,11,21,3.5,0.0,7.7,SE,11.0,85.0,2,07:28:24,16:03:47,515,fall,125.0
2018-11-22,2018,11,22,1.7,-3.6,5.5,NE,6.2,86.3,0,07:30:02,16:02:42,512,fall,53.0
2018-11-23,2018,11,23,6.6,4.6,8.1,East,11.4,89.2,0,07:31:39,16:01:39,510,fall,85.0
2018-11-24,2018,11,24,8.3,7.0,9.4,ENE,16.6,83.52,1,07:33:14,16:00:39,507,fall,71.0
2018-11-25,2018,11,25,6.8,3.7,8.4,NE,16.3,78.79,1,07:34:48,15:59:42,504,fall,54.0
2018-11-26,2018,11,26,5.9,2.7,7.9,North,12.7,79.95,1,07:36:21,15:58:47,502,fall,8.0
2018-11-27,2018,11,27,5.9,2.4,10.2,SSE,12.6,92.95,1,07:37:53,15:57:56,500,fall,157.0
2018-11-28,2018,11,28,12.0,8.5,13.6,SSW,20.8,91.51,0,07:39:23,15:57:07,497,fall,197.0
2018-11-29,2018,11,29,11.9,9.0,13.5,SSW,24.6,80.97,1,07:40:51,15:56:21,495,fall,206.0
2018-11-30,2018,11,30,8.5,5.9,11.3,SW,15.2,78.37,2,07:42:18,15:55:39,493,fall,223.0
2018-12-01,2018,12,01,9.9,5.5,13.1,SSW,14.3,87.43,0,07:43:43,15:54:59,491,fall,202.0
2018-12-02,2018,12,02,13.5,10.9,14.7,WSW,20.3,87.29,1,07:45:06,15:54:23,489,fall,237.0
2018-12-03,2018,12,03,10.7,5.1,13.9,West,19.8,81.23,1,07:46:27,15:53:49,487,fall,262.0
2018-12-04,2018,12,04,4.5,-0.5,7.6,SW,4.1,84.75,2,07:47:46,15:53:19,485,fall,230.0
2018-12-05,2018,12,05,10.0,5.8,12.8,South,15.0,93.02,1,07:49:03,15:52:53,483,fall,172.0
2018-12-06,2018,12,06,12.0,10.0,13.3,WSW,16.5,87.92,1,07:50:18,15:52:29,482,fall,239.0
2018-12-07,2018,12,07,10.2,6.5,13.2,WSW,24.1,81.86,0,07:51:31,15:52:09,480,fall,244.0
2018-12-08,2018,12,08,9.6,7.3,11.7,WSW,29.8,75.96,1,07:52:41,15:51:52,479,fall,257.0
2018-12-09,2018,12,09,8.9,5.6,10.3,WNW,25.8,75.29,1,07:53:49,15:51:38,477,fall,287.0
2018-12-10,2018,12,10,7.1,5.6,8.7,West,11.0,81.62,1,07:54:54,15:51:28,476,fall,280.0
2018-12-11,2018,12,11,4.1,-0.4,9.6,SE,5.1,88.15,1,07:55:57,15:51:21,475,fall,144.0
2018-12-12,2018,12,12,5.7,2.7,7.6,SE,16.2,74.79,1,07:56:57,15:51:18,474,fall,129.0
2018-12-13,2018,12,13,2.8,-0.6,5.4,ESE,17.3,75.68,2,07:57:54,15:51:18,473,fall,104.0
2018-12-14,2018,12,14,1.7,-1.3,4.9,ESE,6.9,68.51,1,07:58:49,15:51:21,472,fall,120.0
2018-12-15,2018,12,15,3.2,1.5,7.4,SSE,23.8,79.13,0,07:59:41,15:51:28,471,fall,148.0
2018-12-16,2018,12,16,6.1,0.2,8.5,South,9.5,89.62,1,08:00:29,15:51:39,471,fall,189.0
2018-12-17,2018,12,17,7.1,2.8,10.5,SW,11.6,87.95,2,08:01:15,15:51:52,470,fall,225.0
2018-12-18,2018,12,18,9.4,6.7,10.6,South,21.1,81.3,1,08:01:58,15:52:09,470,fall,182.0
2018-12-19,2018,12,19,7.4,5.3,9.3,SSW,11.2,86.36,1,08:02:37,15:52:30,469,fall,200.0
2018-12-20,2018,12,20,8.0,5.9,10.1,SW,15.3,81.2,2,08:03:14,15:52:54,469,fall,224.0
2018-12-21,2018,12,21,11.1,8.3,12.9,WSW,24.0,81.6,1,08:03:47,15:53:21,469,winter,239.0
2018-12-22,2018,12,22,9.4,6.0,11.6,WSW,16.6,81.5,1,08:04:17,15:53:51,469,winter,258.0
2018-12-23,2018,12,23,8.6,5.6,12.9,SSW,11.4,91.6,1,08:04:44,15:54:25,469,winter,196.0
2018-12-24,2018,12,24,4.2,-0.9,9.0,ENE,3.8,86.86,1,08:05:08,15:55:02,469,winter,58.0
2018-12-25,2018,12,25,4.4,-2.1,8.1,South,2.9,90.9,1,08:05:28,15:55:43,470,winter,183.0
2018-12-26,2018,12,26,7.9,4.4,9.5,SSW,4.9,89.89,1,08:05:45,15:56:26,470,winter,195.0
2018-12-27,2018,12,27,3.9,1.7,8.7,WNW,2.6,94.25,1,08:05:58,15:57:12,471,winter,299.0
2018-12-28,2018,12,28,7.5,4.8,10.1,WSW,5.0,86.3,0,08:06:08,15:58:02,471,winter,257.0
2018-12-29,2018,12,29,9.5,3.3,12.8,West,15.3,87.7,1,08:06:15,15:58:55,472,winter,259.0
2018-12-30,2018,12,30,8.7,3.6,10.2,West,9.7,93.27,0,08:06:19,15:59:50,473,winter,270.0
2018-12-31,2018,12,31,9.2,8.6,9.8,WNW,11.1,83.2,0,08:06:19,16:00:48,474,winter,290.0
2019-01-01,2019,01,01,8.1,4.9,10.3,NW,13.5,73.94,1,08:06:15,16:01:50,475,winter,323.0
2019-01-02,2019,01,02,4.4,2.3,5.9,North,8.9,68.75,1,08:06:09,16:02:54,476,winter,358.0
2019-01-03,2019,01,03,4.2,3.0,5.0,NNE,6.7,66.31,1,08:05:59,16:04:00,478,winter,13.0
2019-01-04,2019,01,04,2.3,0.1,3.6,NNW,6.4,69.84,2,08:05:45,16:05:09,479,winter,334.0
2019-01-05,2019,01,05,4.2,2.7,5.2,WNW,9.8,73.8,0,08:05:29,16:06:21,480,winter,298.0
2019-01-06,2019,01,06,6.9,5.0,9.4,WNW,7.5,78.5,1,08:05:09,16:07:35,482,winter,288.0
2019-01-07,2019,01,07,9.2,6.2,11.1,West,16.4,81.74,1,08:04:45,16:08:52,484,winter,263.0
2019-01-08,2019,01,08,6.4,1.5,8.7,NW,19.9,66.31,2,08:04:19,16:10:11,485,winter,320.0
2019-01-09,2019,01,09,3.3,1.1,5.6,NNW,14.8,73.88,1,08:03:49,16:11:32,487,winter,343.0
2019-01-10,2019,01,10,2.9,0.1,6.3,NW,8.9,83.14,1,08:03:16,16:12:55,489,winter,314.0
2019-01-11,2019,01,11,6.8,5.3,8.1,NW,9.9,79.09,1,08:02:40,16:14:20,491,winter,323.0
2019-01-12,2019,01,12,8.7,7.0,10.2,West,19.4,77.57,0,08:02:01,16:15:47,493,winter,272.0
2019-01-13,2019,01,13,10.5,9.3,11.7,WNW,24.7,74.6,1,08:01:19,16:17:15,495,winter,287.0
2019-01-14,2019,01,14,7.6,4.4,9.0,WNW,19.0,68.12,1,08:00:34,16:18:46,498,winter,301.0
2019-01-15,2019,01,15,6.5,1.7,9.0,WSW,13.9,80.56,1,07:59:45,16:20:18,500,winter,246.0
2019-01-16,2019,01,16,7.3,2.6,9.4,SW,16.7,88.7,0,07:58:54,16:21:52,502,winter,234.0
2019-01-17,2019,01,17,2.5,-0.4,4.5,NW,13.7,72.7,2,07:58:00,16:23:28,505,winter,305.0
2019-01-18,2019,01,18,1.8,-2.6,6.7,SSE,10.2,71.78,2,07:57:03,16:25:04,508,winter,157.0
2019-01-19,2019,01,19,4.0,1.9,5.5,SE,14.8,78.12,0,07:56:04,16:26:42,510,winter,128.0
2019-01-20,2019,01,20,0.6,-2.9,5.1,NNE,6.7,76.1,2,07:55:02,16:28:22,513,winter,26.0
2019-01-21,2019,01,21,1.2,-4.3,5.2,SW,7.5,83.1,2,07:53:57,16:30:02,516,winter,223.0
2019-01-22,2019,01,22,2.7,-1.0,6.0,WSW,10.9,86.6,2,07:52:49,16:31:44,518,winter,256.0
2019-01-23,2019,01,23,0.3,-3.3,2.9,NNW,8.7,83.0,1,07:51:39,16:33:27,521,winter,329.0
2019-01-24,2019,01,24,0.3,-3.9,3.5,WSW,3.1,91.5,1,07:50:26,16:35:10,524,winter,249.0
2019-01-25,2019,01,25,6.9,2.8,11.7,West,11.1,91.2,1,07:49:11,16:36:55,527,winter,261.0
2019-01-26,2019,01,26,8.2,6.5,10.6,WSW,19.9,85.9,1,07:47:54,16:38:40,530,winter,238.0
2019-01-27,2019,01,27,5.5,3.4,8.0,WNW,28.6,74.6,2,07:46:34,16:40:26,533,winter,299.0
2019-01-28,2019,01,28,2.0,-3.3,5.2,NW,17.2,65.3,3,07:45:12,16:42:12,537,winter,309.0
2019-01-29,2019,01,29,1.4,-4.4,6.3,SSW,7.5,78.8,2,07:43:47,16:44:00,540,winter,203.0
2019-01-30,2019,01,30,0.4,-3.6,5.1,WNW,7.8,82.5,3,07:42:21,16:45:47,543,winter,289.0
2019-01-31,2019,01,31,-1.0,-6.2,4.1,West,13.2,85.2,3,07:40:52,16:47:36,546,winter,259.6333333333333
2019-02-01,2019,02,01,1.4,0.3,2.3,NE,22.7,91.4,0,07:39:21,16:49:24,550,winter,48.0
2019-02-02,2019,02,02,2.2,0.4,4.5,NNW,17.7,77.1,2,07:37:49,16:51:13,553,winter,346.0
2019-02-03,2019,02,03,1.6,-4.3,6.5,WSW,10.4,75.5,3,07:36:14,16:53:02,556,winter,253.0
2019-02-04,2019,02,04,6.7,3.0,9.2,SW,14.7,90.8,0,07:34:37,16:54:52,560,winter,222.0
2019-02-05,2019,02,05,6.6,5.4,8.5,South,10.6,92.4,1,07:32:59,16:56:42,563,winter,184.0
2019-02-06,2019,02,06,9.1,7.5,11.0,SSW,10.2,89.9,1,07:31:19,16:58:32,567,winter,213.0
2019-02-07,2019,02,07,7.6,6.0,10.1,WSW,27.9,72.4,3,07:29:37,17:00:22,570,winter,243.0
2019-02-08,2019,02,08,9.0,7.3,10.6,SW,26.4,85.0,1,07:27:53,17:02:12,574,winter,218.0
2019-02-09,2019,02,09,8.1,6.7,10.4,WSW,30.3,69.9,3,07:26:07,17:04:02,577,winter,242.0
2019-02-10,2019,02,10,5.7,3.5,8.0,West,17.4,83.1,1,07:24:20,17:05:52,581,winter,259.0
2019-02-11,2019,02,11,4.9,-0.2,8.3,WNW,8.0,74.1,4,07:22:32,17:07:42,585,winter,293.0
2019-02-12,2019,02,12,5.2,-1.6,11.4,WSW,8.6,80.6,3,07:20:42,17:09:32,588,winter,243.0
2019-02-13,2019,02,13,7.7,4.1,12.6,SSW,11.5,82.24,2,07:18:50,17:11:22,592,winter,210.0
2019-02-14,2019,02,14,5.1,-2.2,14.2,SSE,4.7,78.3,4,07:16:58,17:13:12,596,winter,147.0
2019-02-15,2019,02,15,5.1,-3.1,14.7,SSW,5.9,76.11,4,07:15:03,17:15:02,599,winter,212.0
2019-02-16,2019,02,16,8.2,1.3,12.1,SSW,10.2,88.57,1,07:13:08,17:16:51,603,winter,197.0
2019-02-17,2019,02,17,9.2,3.4,15.3,South,13.6,81.78,4,07:11:11,17:18:41,607,winter,185.0
2019-02-18,2019,02,18,7.7,3.9,9.7,SSW,11.2,86.18,1,07:09:13,17:20:30,611,winter,212.0
2019-02-19,2019,02,19,6.5,2.4,11.9,WSW,13.3,78.3,4,07:07:14,17:22:19,615,winter,247.0
2019-02-20,2019,02,20,9.0,6.6,12.9,SW,15.8,77.86,4,07:05:13,17:24:07,618,winter,218.0
2019-02-21,2019,02,21,9.9,5.3,15.3,SW,11.0,81.75,3,07:03:12,17:25:56,622,winter,227.0
2019-02-22,2019,02,22,9.0,6.0,15.9,South,6.3,83.46,3,07:01:09,17:27:44,626,winter,170.0
2019-02-23,2019,02,23,10.0,4.7,17.5,SE,8.2,81.1,4,06:59:06,17:29:32,630,winter,143.0
2019-02-24,2019,02,24,7.7,0.3,17.3,ENE,5.5,73.1,4,06:57:01,17:31:20,634,winter,73.0
2019-02-25,2019,02,25,8.0,-1.3,20.0,ENE,5.2,62.3,4,06:54:56,17:33:07,638,winter,60.0
2019-02-26,2019,02,26,8.8,-0.5,20.5,ENE,5.7,65.8,4,06:52:50,17:34:54,642,winter,68.0
2019-02-27,2019,02,27,8.0,-0.4,18.5,West,4.9,74.3,4,06:50:42,17:36:41,645,winter,276.0
2019-02-28,2019,02,28,8.1,1.6,12.4,WSW,12.3,86.2,2,06:48:34,17:38:28,649,winter,252.0
2019-03-01,2019,03,01,9.3,7.0,11.1,West,10.1,80.1,2,06:46:26,17:40:14,653,winter,274.0
2019-03-02,2019,03,02,10.6,7.7,14.4,SW,18.7,81.3,3,06:44:16,17:42:00,657,winter,222.0
2019-03-03,2019,03,03,10.6,8.8,12.1,SW,26.1,84.1,1,06:42:06,17:43:46,661,winter,230.0
2019-03-04,2019,03,04,6.6,3.9,9.8,West,23.0,76.0,3,06:39:55,17:45:31,665,winter,263.0
2019-03-05,2019,03,05,7.4,2.5,12.1,SW,17.5,75.5,4,06:37:44,17:47:16,669,winter,226.0
2019-03-06,2019,03,06,10.4,8.6,12.2,SSW,23.0,81.8,1,06:35:32,17:49:01,673,winter,198.0
2019-03-07,2019,03,07,7.8,5.5,11.5,West,30.7,73.0,4,06:33:19,17:50:46,677,winter,262.0
2019-03-08,2019,03,08,7.1,2.6,10.0,WSW,15.9,80.0,4,06:31:06,17:52:30,681,winter,247.0
2019-03-09,2019,03,09,9.3,6.8,13.4,WSW,23.6,69.5,4,06:28:52,17:54:14,685,winter,258.0
2019-03-10,2019,03,10,6.8,2.2,10.6,West,28.3,74.5,4,06:26:38,17:55:58,689,winter,263.0
2019-03-11,2019,03,11,6.6,3.2,10.0,West,24.6,61.0,5,06:24:24,17:57:42,693,winter,275.0
2019-03-12,2019,03,12,6.9,3.8,9.1,WSW,27.6,83.5,1,06:22:09,17:59:25,697,winter,237.0
2019-03-13,2019,03,13,8.4,5.7,11.0,West,34.5,63.6,3,06:19:54,18:01:08,701,winter,275.0
2019-03-14,2019,03,14,9.9,6.8,13.9,West,27.3,72.2,4,06:17:38,18:02:51,705,winter,272.0
2019-03-15,2019,03,15,12.1,9.0,14.4,West,34.3,79.5,2,06:15:23,18:04:34,709,winter,267.0
2019-03-16,2019,03,16,10.8,7.9,12.0,WSW,32.8,79.6,2,06:13:06,18:06:16,713,winter,239.0
2019-03-17,2019,03,17,6.3,3.9,9.3,West,22.2,73.39,3,06:10:50,18:07:59,717,winter,279.0
2019-03-18,2019,03,18,7.0,3.8,11.0,West,11.6,75.47,3,06:08:34,18:09:41,721,winter,267.0
2019-03-19,2019,03,19,9.4,6.3,13.1,SW,9.5,84.37,3,06:06:17,18:11:23,725,winter,236.0
2019-03-20,2019,03,20,10.7,8.5,12.9,WSW,11.8,80.33,1,06:04:00,18:13:04,729,winter,257.0
2019-03-21,2019,03,21,11.4,9.1,14.0,West,9.6,79.3,3,06:01:43,18:14:46,733,spring,278.0
2019-03-22,2019,03,22,10.1,9.0,10.9,SW,12.8,79.3,1,05:59:26,18:16:28,737,spring,227.0
2019-03-23,2019,03,23,9.8,6.5,12.8,NE,10.3,70.56,3,05:57:09,18:18:09,741,spring,36.0
2019-03-24,2019,03,24,7.7,2.1,13.4,NNW,10.9,63.8,6,05:54:52,18:19:50,744,spring,331.0
2019-03-25,2019,03,25,8.2,2.7,12.4,North,14.9,58.4,5,05:52:35,18:21:31,748,spring,359.0
2019-03-26,2019,03,26,6.7,-0.3,12.9,NW,7.7,67.2,6,05:50:18,18:23:12,752,spring,308.0
2019-03-27,2019,03,27,8.5,2.3,12.9,NNW,7.2,61.2,2,05:48:01,18:24:53,756,spring,339.0
2019-03-28,2019,03,28,10.4,6.4,15.6,SW,5.1,58.7,5,05:45:45,18:26:34,760,spring,222.0
2019-03-29,2019,03,29,10.0,1.7,17.9,South,5.2,67.5,7,05:43:28,18:28:15,764,spring,181.0
2019-03-30,2019,03,30,11.2,2.8,18.7,NNW,7.0,66.1,6,05:41:11,18:29:56,768,spring,339.0
2019-03-31,2019,03,31,9.9,6.5,12.6,WSW,18.126666666666665,68.9,5,06:38:55,19:31:36,772,spring,255.56666666666666
2019-04-01,2019,04,01,8.3,3.0,14.0,ENE,14.4,68.0,7,06:36:39,19:33:17,776,spring,77.0
2019-04-02,2019,04,02,4.8,1.4,8.4,WNW,8.3,85.2,3,06:34:23,19:34:57,780,spring,285.0
2019-04-03,2019,04,03,4.1,0.1,9.3,WNW,6.5,73.5,7,06:32:08,19:36:38,784,spring,288.0
2019-04-04,2019,04,04,5.6,0.6,9.0,SSE,20.1,74.9,3,06:29:53,19:38:18,788,spring,151.0
2019-04-05,2019,04,05,9.7,6.6,13.6,SE,21.6,59.9,6,06:27:38,19:39:59,792,spring,130.0
2019-04-06,2019,04,06,8.4,6.3,10.5,ENE,18.4,79.3,3,06:25:23,19:41:39,796,spring,69.0
2019-04-07,2019,04,07,8.7,6.2,10.9,NE,12.0,86.9,2,06:23:09,19:43:20,800,spring,37.0
2019-04-08,2019,04,08,9.2,7.4,11.8,NNE,5.6,84.9,2,06:20:56,19:45:00,804,spring,12.0
2019-04-09,2019,04,09,9.1,6.9,11.8,NE,14.9,83.1,2,06:18:43,19:46:41,807,spring,48.0
2019-04-10,2019,04,10,8.0,4.1,12.0,ENE,21.1,61.62,7,06:16:30,19:48:21,811,spring,62.0
2019-04-11,2019,04,11,6.2,1.0,11.5,ENE,13.7,58.5,7,06:14:18,19:50:02,815,spring,64.0
2019-04-12,2019,04,12,6.1,0.8,10.4,ENE,12.9,57.75,5,06:12:07,19:51:42,819,spring,69.0
2019-04-13,2019,04,13,5.0,0.7,9.0,ENE,12.6,63.25,5,06:09:56,19:53:22,823,spring,74.0
2019-04-14,2019,04,14,4.7,-2.7,9.9,East,14.9,61.32,6,06:07:45,19:55:03,827,spring,80.0
2019-04-15,2019,04,15,9.0,4.2,13.9,ESE,19.0,61.86,6,06:05:36,19:56:43,831,spring,103.0
2019-04-16,2019,04,16,10.0,4.5,15.7,North,7.2,70.22,4,06:03:27,19:58:23,834,spring,3.0
2019-04-17,2019,04,17,11.9,5.2,19.1,ENE,8.6,67.3,6,06:01:19,20:00:04,838,spring,62.0
2019-04-18,2019,04,18,14.1,7.7,20.7,East,15.4,65.77,7,05:59:12,20:01:44,842,spring,81.0
2019-04-19,2019,04,19,15.5,8.6,23.5,ENE,11.3,52.2,6,05:57:05,20:03:24,846,spring,57.0
2019-04-20,2019,04,20,15.6,6.7,23.9,NE,9.5,50.87,7,05:55:00,20:05:04,850,spring,44.0
2019-04-21,2019,04,21,15.0,5.2,24.0,ENE,9.2,46.8,7,05:52:55,20:06:44,853,spring,69.0
2019-04-22,2019,04,22,15.8,5.4,24.7,East,11.4,52.08,6,05:50:51,20:08:24,857,spring,90.0
2019-04-23,2019,04,23,15.4,10.3,20.7,ENE,10.9,57.71,4,05:48:48,20:10:04,861,spring,69.0
2019-04-24,2019,04,24,13.3,9.6,17.7,SSE,14.0,67.81,3,05:46:46,20:11:44,864,spring,150.0
2019-04-25,2019,04,25,12.2,8.3,15.4,South,18.9,66.78,4,05:44:46,20:13:23,868,spring,174.0
2019-04-26,2019,04,26,10.6,3.4,17.0,SSW,15.9,71.5,4,05:42:46,20:15:03,872,spring,202.0
2019-04-27,2019,04,27,9.7,7.5,11.9,West,32.4,62.0,2,05:40:47,20:16:42,875,spring,267.0
2019-04-28,2019,04,28,10.5,7.4,13.7,NNW,19.3,63.4,3,05:38:50,20:18:21,879,spring,335.0
2019-04-29,2019,04,29,9.7,3.8,14.3,ENE,7.4,71.9,4,05:36:54,20:20:00,883,spring,72.0
2019-04-30,2019,04,30,11.3,3.6,18.1,ESE,6.4,70.3,5,05:34:59,20:21:39,886,spring,121.0
2019-05-01,2019,05,01,11.6,5.7,16.9,West,7.4,69.3,6,05:33:05,20:23:17,890,spring,272.0
2019-05-02,2019,05,02,11.6,7.8,15.2,NW,12.9,70.0,6,05:31:13,20:24:55,893,spring,304.0
2019-05-03,2019,05,03,9.3,5.9,13.7,NNW,8.8,79.0,2,05:29:22,20:26:33,897,spring,331.0
2019-05-04,2019,05,04,7.3,5.1,10.7,North,20.1,64.3,7,05:27:33,20:28:11,900,spring,11.0
2019-05-05,2019,05,05,7.3,1.6,11.1,NNW,10.7,58.4,6,05:25:45,20:29:48,904,spring,336.0
2019-05-06,2019,05,06,9.0,5.3,11.4,WNW,12.0,53.8,3,05:23:58,20:31:24,907,spring,292.0
2019-05-07,2019,05,07,10.7,5.2,15.0,SSW,9.3,54.2,7,05:22:13,20:33:00,910,spring,203.0
2019-05-08,2019,05,08,10.4,8.3,14.0,South,16.1,79.4,2,05:20:30,20:34:36,914,spring,182.0
2019-05-09,2019,05,09,10.2,5.4,14.3,WNW,8.9,84.8,6,05:18:48,20:36:11,917,spring,285.0
2019-05-10,2019,05,10,10.8,4.7,16.7,WSW,7.6,71.59,8,05:17:09,20:37:45,920,spring,252.0
2019-05-11,2019,05,11,11.0,7.3,15.5,North,11.4,70.68,6,05:15:30,20:39:19,923,spring,5.0
2019-05-12,2019,05,12,10.6,3.3,17.2,NE,8.6,60.62,9,05:13:54,20:40:52,926,spring,50.0
2019-05-13,2019,05,13,11.1,3.2,18.0,East,10.0,60.58,9,05:12:20,20:42:24,930,spring,83.0
2019-05-14,2019,05,14,12.7,5.1,18.1,East,14.0,57.43,8,05:10:47,20:43:55,933,spring,85.0
2019-05-15,2019,05,15,13.4,4.6,20.1,East,10.9,60.66,8,05:09:17,20:45:26,936,spring,84.0
2019-05-16,2019,05,16,12.7,7.3,18.2,ENE,16.1,57.73,6,05:07:48,20:46:56,939,spring,75.0
2019-05-17,2019,05,17,11.5,8.6,14.3,NE,14.7,76.55,1,05:06:21,20:48:24,942,spring,47.0
2019-05-18,2019,05,18,12.9,9.3,16.8,North,5.8,74.82,3,05:04:57,20:49:52,944,spring,349.0
2019-05-19,2019,05,19,12.8,6.1,17.8,NNE,6.6,75.1,4,05:03:35,20:51:18,947,spring,19.0
2019-05-20,2019,05,20,15.1,11.4,19.1,NNW,10.7,65.01,6,05:02:15,20:52:44,950,spring,341.0
2019-05-21,2019,05,21,14.6,8.9,20.0,NNW,11.9,52.83,9,05:00:57,20:54:08,953,spring,336.0
2019-05-22,2019,05,22,14.8,8.5,21.0,WSW,7.7,45.82,6,04:59:41,20:55:31,955,spring,258.0
2019-05-23,2019,05,23,16.4,7.7,23.6,SW,8.6,48.75,9,04:58:28,20:56:52,958,spring,235.0
2019-05-24,2019,05,24,15.8,10.0,20.0,NW,10.8,58.39,7,04:57:17,20:58:12,960,spring,315.0
2019-05-25,2019,05,25,17.8,13.2,22.0,NW,12.5,58.96,6,04:56:09,20:59:31,963,spring,308.0
2019-05-26,2019,05,26,16.7,12.6,19.5,West,18.4,69.62,9,04:55:03,21:00:48,965,spring,264.0
2019-05-27,2019,05,27,13.4,8.3,17.6,West,17.9,62.59,7,04:54:00,21:02:03,968,spring,274.0
2019-05-28,2019,05,28,12.5,8.7,15.8,NNW,12.9,65.05,4,04:52:59,21:03:17,970,spring,332.0
2019-05-29,2019,05,29,12.2,9.0,14.8,SSW,13.1,77.76,4,04:52:01,21:04:29,972,spring,210.0
2019-05-30,2019,05,30,18.5,14.4,22.8,WSW,21.2,69.03,5,04:51:06,21:05:39,974,spring,256.0
2019-05-31,2019,05,31,16.7,13.5,19.6,WSW,13.4,66.52,5,04:50:13,21:06:47,976,spring,237.0
2019-06-01,2019,06,01,18.7,9.6,26.8,SSW,9.6,59.19,9,04:49:23,21:07:53,978,spring,203.0
2019-06-02,2019,06,02,19.7,15.0,25.0,SSW,17.1,60.26,7,04:48:36,21:08:58,980,spring,211.0
2019-06-03,2019,06,03,15.3,10.2,20.3,WSW,17.7,58.79,6,04:47:52,21:10:00,982,spring,251.0
2019-06-04,2019,06,04,14.1,9.8,16.7,SSE,12.3,78.43,2,04:47:11,21:10:59,983,spring,156.0
2019-06-05,2019,06,05,14.8,11.7,18.3,WSW,13.2,65.39,4,04:46:32,21:11:57,985,spring,241.0
2019-06-06,2019,06,06,13.9,8.0,19.1,SW,12.9,58.7,8,04:45:57,21:12:52,986,spring,224.0
2019-06-07,2019,06,07,14.0,10.7,18.2,ESE,16.1,73.9,2,04:45:24,21:13:45,988,spring,107.0
2019-06-08,2019,06,08,14.1,10.9,18.0,West,26.8,67.8,6,04:44:54,21:14:36,989,spring,262.0
2019-06-09,2019,06,09,13.7,7.0,19.4,SW,8.8,63.6,6,04:44:28,21:15:24,990,spring,229.0
2019-06-10,2019,06,10,11.3,9.5,12.7,NNE,13.1,87.77,1,04:44:04,21:16:09,992,spring,14.0
2019-06-11,2019,06,11,12.8,11.1,16.5,NNE,15.0,82.4,5,04:43:44,21:16:52,993,spring,29.0
2019-06-12,2019,06,12,12.3,10.7,15.2,NNE,8.9,84.0,4,04:43:26,21:17:32,994,spring,27.0
2019-06-13,2019,06,13,12.2,11.1,13.6,SW,16.1,85.4,2,04:43:12,21:18:09,994,spring,221.0
2019-06-14,2019,06,14,14.9,12.2,18.3,SSW,17.7,74.8,4,04:43:00,21:18:44,995,spring,206.0
2019-06-15,2019,06,15,14.7,11.2,18.7,SSW,14.7,72.8,5,04:42:52,21:19:15,996,spring,203.0
2019-06-16,2019,06,16,14.8,8.4,20.1,SSW,18.1,74.8,7,04:42:47,21:19:44,996,spring,210.0
2019-06-17,2019,06,17,16.5,11.6,20.8,SW,16.6,64.0,9,04:42:44,21:20:10,997,spring,220.0
2019-06-18,2019,06,18,15.3,10.5,18.9,SW,6.9,77.0,5,04:42:45,21:20:33,997,spring,215.0
2019-06-19,2019,06,19,16.4,14.0,19.2,NW,7.6,83.3,3,04:42:49,21:20:53,998,spring,318.0
2019-06-20,2019,06,20,15.9,12.8,18.6,West,16.3,69.2,5,04:42:56,21:21:10,998,spring,265.0
2019-06-21,2019,06,21,15.3,8.2,19.5,West,10.5,61.7,8,04:43:06,21:21:24,998,summer,276.0
2019-06-22,2019,06,22,16.6,8.7,23.1,SSE,10.0,59.2,9,04:43:19,21:21:35,998,summer,156.0
2019-06-23,2019,06,23,18.6,12.4,23.8,East,13.4,71.0,4,04:43:35,21:21:43,998,summer,86.0
2019-06-24,2019,06,24,21.1,16.0,24.4,South,8.0,73.3,2,04:43:54,21:21:48,997,summer,178.0
2019-06-25,2019,06,25,19.6,17.5,22.6,NE,9.8,84.9,5,04:44:16,21:21:50,997,summer,41.0
2019-06-26,2019,06,26,16.9,15.1,20.6,NE,19.7,80.1,4,04:44:41,21:21:48,997,summer,47.0
2019-06-27,2019,06,27,17.5,12.8,23.7,ENE,22.0,67.9,8,04:45:08,21:21:44,996,summer,78.0
2019-06-28,2019,06,28,18.0,13.2,24.0,East,21.0,70.4,8,04:45:39,21:21:36,995,summer,95.0
2019-06-29,2019,06,29,24.0,14.0,33.6,SE,13.5,61.8,8,04:46:12,21:21:25,995,summer,131.0
2019-06-30,2019,06,30,19.5,14.6,23.0,West,19.8,62.1,8,04:46:48,21:21:11,994,summer,279.0
2019-07-01,2019,07,01,17.3,12.8,21.0,WNW,18.0,61.3,9,04:47:26,21:20:54,993,summer,294.0
2019-07-02,2019,07,02,16.3,9.5,20.5,North,11.3,57.3,8,04:48:07,21:20:34,992,summer,356.0
